,Headlines,Links
115,RBI imposes monetary penalty on Axis Bank for rule violations,https://www.moneycontrol.com/news/business/rbi-imposes-monetary-penalty-on-axis-bank-for-rule-violations-7240821.html
116,Buy Axis Bank; target of Rs 960: Emkay Global Financial,https://www.moneycontrol.com/news/business/stocks/buy-axis-bank-target-of-rs-960-emkay-global-financial-7232771.html
117,Buy Axis Bank; target of Rs 925: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-axis-bank-target-of-rs-925-motilal-oswal-3-7232201.html
118,Axis Bank buys 5.55% stake in financial technology firm IBBIC,https://www.moneycontrol.com/news/business/axis-bank-buys-5-55-stake-in-financial-technology-firm-ibbic-7232361.html
119,Kotak Mahindra Bank – A soft quarter doesn’t alter the investment case,https://www.moneycontrol.com/news/business/stocks/kotak-mahindra-bank-a-soft-quarter-doesnt-alter-the-investment-case-7231311.html
120,"Axis Bank Q1 profit jumps 94% to Rs 2,160 crore; check what brokerages have to say",https://www.moneycontrol.com/news/photos/business/stocks/axis-bank-q1-profit-jumps-94-to-rs-2160-crore-check-what-brokerages-have-to-say-7228761.html
121,"Axis Bank Consolidated June 2021 Net Interest Income (NII) at Rs 7,934.17 crore, up  11.5% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/axis-bank-consolidated-june-2021-net-interest-income-nii-at-rs-7934-17-crore-up-11-5-y-o-y-7228071.html
122,"Axis Bank Standalone June 2021 Net Interest Income (NII) at Rs 7,760.27 crore, up  11.09% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/axis-bank-standalone-june-2021-net-interest-income-nii-at-rs-7760-27-crore-up-11-09-y-o-y-7227861.html
123,"Axis Bank Q1 Results: Profit jumps 94% to Rs 2,160 crore, NII grows to Rs 7,760 crore",https://www.moneycontrol.com/news/business/earnings/axis-bank-q1-profit-jumps-94-to-rs-2160-crore-nii-increases-to-rs-7760-crore-7226031.html
124,"HDFC Bank's Aditya Puri highest paid banker, ICICI Bank's Sandeep Bakshi forgoes salary amid pandemic",https://www.moneycontrol.com/news/business/hdfc-banks-aditya-puri-highest-paid-banker-icici-banks-sandeep-bakshi-forgoes-salary-amid-pandemic-7220541.html
125,Q1 result preview l Five Nifty companies to watch,https://www.moneycontrol.com/news/business/technicals/q1-result-preview-l-five-nifty-companies-to-watch-7216601.html
126,"Axis Bank acquires Citibank’s credit card business: Should you continue using your card, will your credit score be hit—all your questions answered",https://www.moneycontrol.com/news/business/personal-finance/have-a-citibank-credit-card-heres-what-you-must-do-now-7194831.html
127,"Axis Bank Q1 Net Profit seen up 17% YoY to Rs. 6,860 cr: Sharekhan",https://www.moneycontrol.com/news/business/axis-bank-q1-net-profit-seen-up-17-yoy-to-rs-6860-cr-sharekhan-7177161.html
128,"No senior-level resignations, says Axis Bank",https://www.moneycontrol.com/news/business/no-senior-level-resignations-says-axis-bank-7174391.html
129,"Axis Bank Q1 Net Profit seen up 97.4% YoY to Rs. 2,195.8 cr: Emkay Research",https://www.moneycontrol.com/news/business/axis-bank-q1-net-profit-seen-up-97-4-yoy-to-rs-2195-8-cr-emkay-research-7173081.html
130,"Axis Bank Q1 Net Profit seen up 151.2% YoY to Rs. 2,794.1 cr: ICICI Direct",https://www.moneycontrol.com/news/business/axis-bank-q1-net-profit-seen-up-151-2-yoy-to-rs-2794-1-cr-icici-direct-7167511.html
131,"Axis Bank Q1 Net Profit seen up 95.2% YoY to Rs. 2,171.1 cr: Motilal Oswal",https://www.moneycontrol.com/news/business/axis-bank-q1-net-profit-seen-up-95-2-yoy-to-rs-2171-1-cr-motilal-oswal-7147081.html
132,Large banks with strong balance sheet to continue to grow faster than peers: Axis Bank MD & CEO,https://www.moneycontrol.com/news/business/large-banks-with-strong-balance-sheet-to-continue-to-grow-faster-than-peers-axis-bank-md-ceo-7128681.html
133,"SBI, Axis, IDBI Bank revise charges from today: Check now",https://www.moneycontrol.com/news/trends/sbi-axis-idbi-bank-revise-charges-from-today-check-now-7112511.html
134,"Amid worries over demand revival, Axis Bank sees 10 times growth in online shopping fest",https://www.moneycontrol.com/news/business/amid-worries-over-demand-revival-axis-bank-sees-10-times-growth-in-online-shopping-fest-7106991.html
135,Axis Bank inks multi-year deal with AWS for powering digital banking services,https://www.moneycontrol.com/news/business/axis-bank-inks-multi-year-deal-with-aws-for-powering-digital-banking-services-7104551.html
136,"Axis Bank stock has jumped 72% in a year, brokerages believe it can rise 35% more",https://www.moneycontrol.com/news/business/markets/axis-bank-stock-has-jumped-72-in-a-year-brokerages-believe-it-can-rise-35-more-7066481.html
137,Axis Bank stake in Max Life likely to rise to 20% in 12-18 months,https://www.moneycontrol.com/news/world/axis-bank-stake-in-max-life-likely-to-rise-to-20-in-12-18-months-7028291.html
138,"This bank beat SBI, HDFC & ICICI to top Forbes' 'World's Best Banks' list in India",https://www.moneycontrol.com/news/photos/business/this-bank-beat-sbi-hdfc-icici-to-top-forbes-worlds-best-banks-list-in-india-7024181.html
139,Spandana Sphoorty rallies over 30% on Axis Bank take over buzz; what should investors do?,https://www.moneycontrol.com/news/business/markets/spandana-sphoorty-rallies-over-30-on-axis-bank-take-over-buzz-what-should-investors-do-6996921.html
140,"Exclusive Interview | This once-in-a-century public health shock has no playbook to follow, says Axis Bank Chief Economist Saugata Bhattacharya",https://www.moneycontrol.com/news/business/exclusive-interview-this-once-in-a-century-public-health-shock-has-no-playbook-to-follow-says-axis-bank-chief-economist-saugata-bhattacharya-6988921.html
141,Exclusive | Axis Bank to buy Spandana Sphoorty,https://www.moneycontrol.com/news/business/exclusive-axis-bank-to-buy-spandana-sphoorty-say-sources-6987231.html
142,"What is growth investing, how to spot it in your mutual fund scheme?",https://www.moneycontrol.com/news/business/mutual-funds/what-is-growth-investing-how-to-spot-it-in-your-mutual-fund-scheme-6974721.html
143,Buy Axis Bank; target of Rs 900: ICICI Direct,https://www.moneycontrol.com/news/business/buy-axis-bank-target-of-rs-900-icici-direct-6936901.html
144,Buy Axis Bank; target of Rs 925: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-axis-bank-target-of-rs-925-motilal-oswal-2-6918241.html
145,Axis Bank OFS via SUUTI subscribed 4 times on Day 1,https://www.moneycontrol.com/news/business/markets/axis-bank-ofs-via-suuti-subscribed-4-times-on-day-1-6915331.html
146,SUUTI likely to sell nearly 4 crore shares in Axis Bank at Rs 680 per share,https://www.moneycontrol.com/news/business/suuti-likely-to-sell-nearly-4-crores-shares-in-axis-bank-6876711.html
147,Buy Axis Bank; target of Rs 875: Dolat Capital Market,https://www.moneycontrol.com/news/business/stocks/buy-axis-bank-target-of-rs-875-dolat-capital-market-6892511.html
148,Buy Axis Bank: target of Rs 900: Sharekhan,https://www.moneycontrol.com/news/business/earnings/buy-axis-bank-target-of-rs-900-sharekhan-3-6887451.html
149,Axis Bank revises fixed deposit interest rates; check latest FD rates,https://www.moneycontrol.com/news/business/personal-finance/axis-bank-revises-fixed-deposit-interest-rates-check-latest-fd-rates-6864101.html
150,"Axis Bank Standalone March 2021 Net Interest Income (NII) at Rs 7,554.98 crore, up  10.98% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/axis-bank-standalone-march-2021-net-interest-income-nii-at-rs-7554-98-crore-up-10-98-y-o-y-6829261.html
151,Axis Bank board approves re-appointment of Amitabh Chaudhry as MD & CEO,https://www.moneycontrol.com/news/business/axis-bank-board-approves-re-appointment-of-amitabh-chaudhry-as-md-ceo-6829201.html
152,Can big private banks’ aggressive retail bet go wrong?,https://www.moneycontrol.com/news/business/can-big-private-banks-aggressive-retail-bet-go-wrong-6826951.html
153,Ideas for profit | Why Axis bank is better placed to face COVID second wave,https://www.moneycontrol.com/news/business/markets/ideas-for-profit-why-axis-bank-is-better-placed-to-face-covid-second-wave-6826881.html
154,Nifty earnings so far this week,https://www.moneycontrol.com/news/business/earnings/nifty-earnings-so-far-this-week-6825921.html
155,"What should investors do with Axis Bank after Q4 results: buy, sell or hold?",https://www.moneycontrol.com/news/business/stocks/what-should-investors-do-with-axis-bank-after-q4-numbers-buy-sell-or-hold-6824131.html
156,25% of Nifty heavyweights report quarterly earnings this week,https://www.moneycontrol.com/news/business/companies/25-of-nifty-heavyweights-report-quarterly-earnings-this-week-6822741.html
157,"Axis Bank posts Q4 profit at Rs 2,677 crore as provisions dip, net interest income rises 11%",https://www.moneycontrol.com/news/business/earnings/axis-bank-posts-q4-profit-at-rs-2677-crore-as-provisions-dip-net-interest-income-rises-11-6821651.html
158,Axis Bank share price declines 2% ahead of March quarter earnings,https://www.moneycontrol.com/news/business/stocks/axis-bank-share-price-declines-2-ahead-of-march-quarter-earnings-6820811.html
159,"Axis Bank Q4 preview: Lower provisions could support profitability, double-digit growth likely in NII",https://www.moneycontrol.com/news/business/earnings/axis-bank-q4-preview-lower-provisions-could-support-profitability-double-digit-growth-likely-in-nii-6819651.html
160,"Axis Bank Q4 Net Profit to Rs 1,664 cr: Sharekhan",https://www.moneycontrol.com/news/business/axis-bank-q4-net-profit-to-rs-1664-cr-sharekhan-6773541.html
161,"Rs 4.04 cr stolen from Axis bank Chandigarh, security guard missing",https://www.moneycontrol.com/news/india/rs-4-04-cr-stolen-from-axis-bank-chandigarh-security-guard-missing-6756951.html
162,"Fixed deposit interest rates: Latest FD rates of SBI, HDFC Bank, ICICI Bank, Axis Bank",https://www.moneycontrol.com/news/business/personal-finance/fixed-deposit-interest-rates-latest-fd-rates-of-sbi-hdfc-bank-icici-bank-axis-bank-6738241.html
163,"Axis Bank Q4 Net Profit may dip 241.2% YoY to Rs. 1,959.7 cr: Prabhudas Lilladher",https://www.moneycontrol.com/news/business/earnings/axis-bank-q4-net-profit-may-dip-241-2-yoy-to-rs-1959-7-cr-prabhudas-lilladher-6737071.html
164,Axis group entities become co-promoters of Max Life Insurance,https://www.moneycontrol.com/news/business/axis-group-entities-become-co-promoters-of-max-life-insurance-6736841.html
165,Axis Bank to sell 100% stake in UK subsidiary to OpenPayd,https://www.moneycontrol.com/news/business/axis-bank-to-sell-100-stake-in-uk-subsidiary-to-openpayd-6716251.html
166,SBI's and Axis Bank's contactless payment devices - 5 things to know,https://www.moneycontrol.com/news/business/sbis-and-axis-banks-contactless-payment-devices-5-things-to-know-6641661.html
167,Axis Bank joins hands with WhatsApp to give customers banking services at any time,https://www.moneycontrol.com/news/technology/axis-bank-joins-hands-with-whatsapp-to-give-customers-banking-services-at-any-time-6598651.html
168,"Max Financial, Axis Bank gain 4-6% each on IRDAI nod for M&A deal",https://www.moneycontrol.com/news/business/stocks/max-financial-axis-bank-gain-4-6-each-on-irdai-nod-for-ma-deal-6571061.html
169,Buy Axis Bank; target of Rs 900: Sharekhan,https://www.moneycontrol.com/news/business/buy-axis-bank-target-of-rs-900-sharekhan-2-6539601.html
170,"Axis Bank, promoter United India Insurance settle cases of alleged disclosure lapses with SEBI",https://www.moneycontrol.com/news/business/axis-bank-promoter-united-india-insurance-settle-cases-of-alleged-disclosure-lapses-with-sebi-6528241.html
171,Accumulate Axis Bank; target of Rs 725: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/accumulate-axis-bank-target-of-rs-725-prabhudas-lilladher-6448671.html
172,Buy Axis Bank; target of Rs 800: ICICI Direct,https://www.moneycontrol.com/news/business/buy-axis-bank-target-of-rs-800-icici-direct-6449231.html
173,Buy Axis Bank; target of Rs 850: Emkay Global Financial,https://www.moneycontrol.com/news/business/stocks/buy-axis-bank-target-of-rs-850-emkay-global-financial-6434621.html
174,Accumulate Axis Bank; target of Rs 794: Arihant Capital,https://www.moneycontrol.com/news/business/stocks/accumulate-axis-bank-target-of-rs-794-arihant-capital-6425421.html
175,Buy Axis Bank; target of Rs 800: Sharekhan,https://www.moneycontrol.com/news/business/buy-axis-bank-target-of-rs-800-sharekhan-6417161.html
176,Buy Axis Bank; target of Rs 840: Dolat Capital Market,https://www.moneycontrol.com/news/business/stocks/buy-axis-bank-target-of-rs-840-dolat-capital-market-6415781.html
177,Ideas For Profit | Axis Bank: Re-rating and higher growth from FY22?,https://www.moneycontrol.com/news/eye-on-india/videos/ideas-for-profit-axis-bank-re-rating-and-higher-growth-from-fy22-6410151.html
178,Buy Axis Bank; target of Rs 705: HDFC Securities,https://www.moneycontrol.com/news/business/stocks/buy-axis-bank-target-of-rs-705-hdfc-securities-6407341.html
179,"If you default on one loan, your other borrowings from the same bank too may become NPAs",https://www.moneycontrol.com/news/business/if-you-default-on-one-loan-your-other-loans-from-the-same-bank-too-may-become-npas-6408411.html
180,Axis Bank to classify home loans of credit card defaulters as non-performing loans: Report,https://www.moneycontrol.com/news/business/axis-bank-to-classify-home-loans-of-credit-card-defaulters-as-non-performing-loans-report-6405781.html
181,"Axis Bank: Prudence to the fore, awaiting a re-rating for high quality growth",https://www.moneycontrol.com/news/business/earnings/axis-bank-prudence-to-the-fore-awaiting-a-re-rating-for-high-quality-growth-6406541.html
182,"What should investors do with Axis Bank post Q3 result: buy, sell or hold?",https://www.moneycontrol.com/news/business/stocks/what-should-investors-do-with-axis-bank-post-q3-result-buy-sell-or-hold-6405711.html
183,"Axis Bank Consolidated December 2020 Net Interest Income (NII) at Rs 7,505.09 crore, up  14.19% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/axis-bank-consolidated-december-2020-net-interest-income-nii-at-rs-7505-09-crore-up-14-19-y-o-y-6405941.html
184,"Axis Bank Standalone December 2020 Net Interest Income (NII) at Rs 7,372.76 crore, up  14.25% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/axis-bank-standalone-december-2020-net-interest-income-nii-at-rs-7372-76-crore-up-14-25-y-o-y-6405931.html
185,"Axis Bank Q3 profit plunges 36% to Rs 1,116.6 crore on elevated provisions, NII grows 14.3%",https://www.moneycontrol.com/news/business/earnings/axis-bank-q3-profit-plunges-36-to-rs-1116-6-crore-on-elevated-provisions-nii-grows-14-3-6402111.html
186,"Axis Bank to report a modest loan, deposit growth; NII may grow in double digits",https://www.moneycontrol.com/news/business/markets/axis-bank-to-report-a-modest-loan-deposit-growth-nii-may-grow-in-double-digits-6398361.html
187,CCI approves Axis-Max Life deal,https://www.moneycontrol.com/news/business/earnings/cci-approves-axis-max-life-deal-6373671.html
188,"Axis Bank Q3 Net Profit seen up 39.3% YoY to Rs. 2,448.3 cr: ICICI Direct",https://www.moneycontrol.com/news/business/axis-bank-q3-net-profit-seen-up-39-3-yoy-to-rs-2448-3-cr-icici-direct-6373301.html
189,"Axis Bank Q3 Net Profit seen up 18.1% YoY to Rs. 2,074.6 cr: Prabhudas Lilladher",https://www.moneycontrol.com/news/business/axis-bank-q3-net-profit-seen-up-18-1-yoy-to-rs-2074-6-cr-prabhudas-lilladher-6373081.html
190,"Axis Bank Q3 Net Profit seen up 7.1% YoY to Rs. 1,881.9 cr: Emkay",https://www.moneycontrol.com/news/business/axis-bank-q3-net-profit-seen-up-7-1-yoy-to-rs-1881-9-cr-emkay-6372641.html
191,"Axis Bank unveils Aura Credit Card with health, wellness benefits",https://www.moneycontrol.com/news/business/axis-bank-unveils-aura-credit-card-with-health-wellness-benefits-6369361.html
192,"Axis Bank Q3 Net Profit may dip 14.6% YoY to Rs. 1,500.6 cr: Motilal Oswal",https://www.moneycontrol.com/news/business/axis-bank-q3-net-profit-may-dip-14-6-yoy-to-rs-1500-6-cr-motilal-oswal-6367261.html
193,"Axis Bank Q3 Net Profit seen up 52% YoY to Rs. 2,668 cr: Arihant Capital",https://www.moneycontrol.com/news/business/axis-bank-q3-net-profit-seen-up-52-yoy-to-rs-2668-cr-arihant-capital-6365971.html
194,"Fixed Deposit rates: Check out FD interest rates in SBI, ICICI Bank, HDFC Bank PNB and Axis Bank",https://www.moneycontrol.com/news/business/personal-finance/fixed-deposit-rates-check-out-fd-interest-rates-in-sbi-icici-bank-hdfc-bank-pnb-and-axis-bank-6363641.html
