,Headlines,Links
479,"Buy Tata Consultancy Services, target Rs 2170: Rupak De",https://www.moneycontrol.com/news/business/markets/buy-tata-consultancy-services-target-rs-2170-rupak-de-3258961.html
480,TCS launches intelligent power plant solution,https://www.moneycontrol.com/news/business/tcs-launches-intelligent-power-plant-solution-3253911.html
481,"Top 10 companies add Rs 2.14 lakh crore in m-cap, TCS biggest gainer",https://www.moneycontrol.com/news/business/markets/top-10-companies-add-rs-2-14-lakh-crore-in-m-cap-tcs-biggest-gainer-3242441.html
482,US lawsuit win: TCS says will continue to invest in people irrespective of their national origin,https://www.moneycontrol.com/news/business/us-lawsuit-win-tcs-says-will-continue-to-invest-in-people-irrespective-of-their-national-origin-3232921.html
483,"Some smallcaps double investor wealth, but are largecaps a better bet?",https://www.moneycontrol.com/news/business/markets/some-smallcaps-double-investor-wealth-but-are-largecaps-a-better-bet-3229711.html
484,US jury rules in favour of TCS over alleged discrimination,https://www.moneycontrol.com/news/business/us-jury-rules-in-favour-of-tcs-over-alleged-discrimination-3232321.html
485,TCS acquires US-based BridgePoint Group,https://www.moneycontrol.com/news/technology/tcs-acquires-us-based-bridgepoint-group-3230371.html
486,"Nifty IT Index poised for a pullback rally; buy TCS, Infosys",https://www.moneycontrol.com/news/business/markets/nifty-it-index-poised-for-a-pullback-rally-buy-tcs-infosys-3221041.html
487,"7 of top 10 firms add Rs 70,867 crore in m-cap; RIL tops chart",https://www.moneycontrol.com/news/business/markets/7-of-top-10-firms-add-rs-70867-crore-in-m-cap-ril-tops-chart-3192001.html
488,Tata Consultancy Services Q2 FY19 Earnings Conference Call,https://www.moneycontrol.com/news/business/tata-consultancy-services-q2-fy19-earnings-conference-call-3180231.html
489,Ecommerce firms may get a breather on TCS returns,https://www.moneycontrol.com/news/business/startup/ecommerce-firms-may-get-a-breather-on-tcs-returns-3160071.html
490,"5 of top-10 companies add Rs 26,157 crore in market capitalisation",https://www.moneycontrol.com/news/business/markets/5-of-top-10-companies-add-rs-26157-crore-in-market-capitalisation-3146991.html
491,"Eight of top-10 firms gain Rs 1.69 lakh crore in m-cap; TCS, SBI shine",https://www.moneycontrol.com/news/business/markets/eight-of-top-10-firms-gain-rs-1-69-lakh-crore-in-m-cap-tcs-sbi-shine-3127541.html
492,"IT wrap: IBM’s Red Hat acquisition steals limelight; Tech Mahindra, Cognizant report Q2 earnings",https://www.moneycontrol.com/news/technology/it-wrap-ibms-red-hat-acquisition-steals-limelight-tech-mahindra-cognizant-report-q2-earnings-3126581.html
493,W12 acquisition to help TCS compete better in digital design space,https://www.moneycontrol.com/news/business/w12-acquisition-to-help-tcs-compete-better-in-digital-design-space-3123481.html
494,"Tatas, TCS violated rules in sacking Cyrus Mistry: RTI reply from RoC",https://www.moneycontrol.com/news/business/tatas-tcs-violated-rules-in-sacking-cyrus-mistry-rti-reply-from-roc-3112481.html
495,India's TCS among top 10 firms to get foreign labour certification for H-1B visas,https://www.moneycontrol.com/news/business/indias-tcs-among-top-10-firms-to-get-foreign-labour-certification-for-h-1b-visas-3074071.html
496,"Tata Sons writes off over Rs 28,000 crore in telecom business: Report",https://www.moneycontrol.com/news/business/tata-sons-writes-off-over-rs-28000-crore-in-telecom-business-report-3071621.html
497,Fund review: Mirae Asset India Equity Scheme a must-have in your core portfolio,https://www.moneycontrol.com/news/business/mutual-funds/mirae-asset-india-equity-fund-review-scheme-for-core-portfolio-with-five-year-horizon-3069161.html
498,IT stocks slide 1-10% as US reiterates plans to change H-1B visa norms,https://www.moneycontrol.com/news/business/markets/it-stocks-slide-1-10-as-us-reiterates-plans-to-change-h-1b-visa-norms-3062621.html
499,Earnings: Infosys' margin concerns cloud its performance vs TCS,https://www.moneycontrol.com/news/technology/earnings-infosys-margin-concerns-cloud-its-performance-vs-tcs-3058441.html
500,RIL goes past TCS to become most valued firm by m-cap,https://www.moneycontrol.com/news/business/markets/ril-goes-past-tcs-to-become-most-valued-firm-by-m-cap-3053341.html
501,"IT wrap: TCS Q2 results, WhatsApp complies with data localisation and more",https://www.moneycontrol.com/news/business/it-wrap-tcs-q2-results-whatsapp-complies-with-data-localisation-and-more-3044881.html
502,Accumulate TCS; target of Rs 2300: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/accumulate-tcs-target-of-rs-2300-prabhudas-lilladher-3038511.html
503,TCS stock falls 3%: What should investors do post Q2 earnings?,https://www.moneycontrol.com/news/business/markets/tcs-stock-falls-3-what-should-investors-do-post-q2-earnings-3038131.html
504,Ideas for Profit | TCS Q2 performance: Stellar show in a seasonally strong quarter,https://www.moneycontrol.com/news/business/moneycontrol-research/tcs-q2-performance-stellar-show-in-a-seasonally-strong-quarter-3037851.html
505,"Stocks in the news: TCS, GM Breweries, HUL, Bank of Baroda, OnMobile Global, PNC Infratech",https://www.moneycontrol.com/news/business/markets/stocks-in-the-news-tcs-gm-breweries-hul-bank-of-baroda-onmobile-global-pnc-infratech-3037161.html
506,TCS expects double-digit revenue growth in second half of FY19,https://www.moneycontrol.com/news/technology/tcs-expects-double-digit-revenue-growth-in-second-half-of-fy19-3036551.html
507,"TCS reports net profit of Rs 7,901 crore; 10 key takeaways from Q2 results",https://www.moneycontrol.com/news/business/markets/tcs-reports-net-profit-of-rs-7901-crore-10-key-takeaways-from-q2-results-3036251.html
508,"TCS Consolidated September 2018 Net Sales at Rs 36,854.00 crore, up 20.67% Q-o-Q",https://www.moneycontrol.com/news/business/earnings/tcs-consolidated-september-2018-net-sales-at-rs-36854-00-crore-up-20-67-q-o-q-3036151.html
509,"TCS Standalone September 2018 Net Sales at Rs 30,792.00 crore, up 28.13% Q-o-Q",https://www.moneycontrol.com/news/business/earnings/tcs-standalone-september-2018-net-sales-at-rs-30792-00-crore-up-28-13-q-o-q-3036141.html
510,"TCS Q2 profit, revenue grow 7.6% QoQ on robust digital growth; EBIT margin in-line at 26.5%",https://www.moneycontrol.com/news/business/markets/tcs-q2-profit-revenue-grow-7-6-qoq-on-robust-digital-growth-ebit-margin-in-line-at-26-5-3035691.html
511,TCS stock falls  5% ahead of second quarter earnings,https://www.moneycontrol.com/news/business/markets/tcs-stock-falls-5-ahead-of-second-quarter-earnings-3034231.html
512,"Editor's Take | Rupee depreciation to push IT earnings; TCS, Infosys, Mindtree to gain most",https://www.moneycontrol.com/news/business/earnings/editors-take-rupee-depreciation-to-push-it-earnings-tcs-infosys-mindtree-to-gain-most-3030671.html
513,TCS falls 3% ahead of Q2 earnings; Top 4 factors to watch out for,https://www.moneycontrol.com/news/business/markets/tcs-falls-3-ahead-of-q2-earnings-top-4-factors-to-watch-out-for-3027811.html
514,"TCS Q2 PAT seen up 6.1% QoQ to Rs. 7,790.7 cr: Motilal Oswal",https://www.moneycontrol.com/news/business/earnings/tcs-q2-pat-seen-up-6-1-qoq-to-rs-7790-7-cr-motilal-oswal-3022981.html
515,Top 10 firms lose Rs 2.55 lakh crore in m-cap between October 1-5,https://www.moneycontrol.com/news/business/top-10-firms-lose-rs-2-55-lakh-crore-in-m-cap-between-october-1-5-3021011.html
516,TCS partners Japan's Institute of Industrial Science for research in digital technologies,https://www.moneycontrol.com/news/business/tcs-partners-japans-institute-of-industrial-science-for-research-in-digital-technologies-3012541.html
517,"HSBC increases target on IT companies, sees a decent Q2 earnings",https://www.moneycontrol.com/news/business/earnings/hsbc-ups-target-on-it-companies-sees-a-decent-q2-earnings-3008941.html
518,3 US employees sue TCS over alleged racial discrimination,https://www.moneycontrol.com/news/business/3-us-employees-drag-tcs-to-court-over-alleged-employee-discrimination-2983201.html
519,E-tailers may be offered easier return filing rules for TCS under GST,https://www.moneycontrol.com/news/business/economy/e-tailers-may-be-offered-easier-return-filing-rules-for-tcs-under-gst-2978901.html
520,This week in IT: Regulatory issues continue to plague tech giants; firms turn focus on skills,https://www.moneycontrol.com/news/trends/it/this-week-in-it-regulatory-issues-continue-to-plague-tech-giants-firms-turn-focus-on-skills-2976191.html
521,TCS iON partners with The Training Room to provide skilling platform in UK,https://www.moneycontrol.com/news/technology/tcs-ion-partners-with-the-training-room-to-provide-skilling-platform-in-uk-2970441.html
522,E-commerce companies to deduct 1% TCS under GST from October 1,https://www.moneycontrol.com/news/business/economy/e-commerce-companies-to-deduct-1-tcs-under-gst-from-october-1-2971411.html
523,Buy TCS; target of Rs 2400: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-tcs-target-of-rs-2400-sharekhan-2968751.html
524,Rupee depreciation vs the dollar not to materially impact IT services firms,https://www.moneycontrol.com/news/technology/rupee-depreciation-vs-the-dollar-not-to-materially-impact-it-services-firms-2945581.html
525,IT stocks continue to be lead gainer at Dalal Street in 2018 as rupee under pressure,https://www.moneycontrol.com/news/business/markets/it-stocks-continue-to-be-lead-gainer-at-dalal-street-in-2018-as-rupee-under-pressure-2935841.html
526,"TCS, RIL touch Rs 8-lakh crore M-cap. Should you buy, hold or book profits?",https://www.moneycontrol.com/news/business/stocks/tcs-ril-touch-rs-8-lakh-crore-m-cap-should-you-buy-hold-or-book-profits-2934451.html
527,Thanks to rupee which hit record low; tech stocks remain on investors' radar,https://www.moneycontrol.com/news/business/markets/thanks-to-rupee-which-hit-record-low-tech-stocks-remain-on-investors-radar-2913651.html
528,TCS jumps 69% from its 52-week low. Is the stock overbought?,https://www.moneycontrol.com/news/business/markets/tcs-jumps-69-from-its-52-week-low-is-the-stock-overbought-2892581.html
529,Ex-staffer files class action lawsuit against HCL Tech for discrimination against Americans,https://www.moneycontrol.com/news/technology/ex-staffer-files-class-action-lawsuit-against-hcl-tech-for-discrimination-against-americans-2865791.html
530,Indian IT companies take a hit as foreign banks switch to in-house tech solutions,https://www.moneycontrol.com/news/business/companies/indian-it-companies-take-a-hit-as-foreign-banks-switch-to-in-house-tech-solutions-2850061.html
531,RIL races past TCS to become most valued firm again,https://www.moneycontrol.com/news/business/ril-races-past-tcs-to-become-most-valued-firm-again-2844851.html
532,"Seven of 10 most valued cos add Rs 47,499 cr in m-cap",https://www.moneycontrol.com/news/business/seven-of-10-most-valued-cos-add-rs-47499-cr-in-m-cap-2834181.html
533,RIL regains most valued firm status by m-cap,https://www.moneycontrol.com/news/business/companies/ril-regains-most-valued-firm-status-by-m-cap-2823711.html
534,TCS' ignio unit seeing three-fold annual growth,https://www.moneycontrol.com/news/technology/tcs-ignio-unit-seeing-three-fold-annual-growth-2822531.html
535,Mphasis Board okays Rs 988cr buyback plan; Q1 net profit up 38%,https://www.moneycontrol.com/news/business/mphasis-board-okays-rs-988cr-buyback-plan-q1-net-profit-up-38-2818031.html
536,"RIL reclaims most valued co status in m-cap, replaces TCS",https://www.moneycontrol.com/news/business/ril-reclaims-most-valued-co-status-in-m-cap-replaces-tcs-2784931.html
537,What the first-quarter numbers so far tell us: Rural India is recovering,https://www.moneycontrol.com/news/business/moneycontrol-research/what-the-first-quarter-numbers-so-far-tell-us-rural-india-is-recovering-2752631.html
538,"Revenue of Indian IT firms grow, but fresh hirings dwindle",https://www.moneycontrol.com/news/trends/it/revenue-of-indian-it-firms-grow-but-fresh-hirings-dwindle-2720011.html
539,Podcast | Infosys vs TCS Q1 results: Not a battle of equals,https://www.moneycontrol.com/news/business/podcast-infosys-vs-tcs-q1-results-not-a-battle-of-equals-2721161.html
540,"IT weekly wrap: Infy, TCS Q1 out of the way, market eyes Wipro, MindTree earnings next week",https://www.moneycontrol.com/news/business/earnings/it-weekly-wrap-infy-tcs-q1-out-of-the-way-analysts-eye-wipro-mindtree-earnings-next-week-2713501.html
541,Infosys vs TCS: What was a battle of equals in 2009 is barely a competition today,https://www.moneycontrol.com/news/business/markets/infosys-vs-tcs-what-was-a-battle-of-equals-in-2009-is-barely-a-competition-today-2712411.html
542,"As earnings season kicks off, bet on these 3 portfolio stocks for better returns",https://www.moneycontrol.com/news/business/markets/as-earnings-season-kicks-off-bet-on-these-3-portfolio-stocks-for-better-returns-2711381.html
543,Reliance Industries market cap breaches Rs 7 lakh-cr mark,https://www.moneycontrol.com/news/business/reliance-industries-market-cap-breaches-rs-7-lakh-cr-mark-2709601.html
544,Hold TCS; target of Rs 1720: JM Financial,https://www.moneycontrol.com/news/business/stocks/hold-tcs-target-of-rs-1720-jm-financial-2707611.html
545,Reliance Industries' market cap breaches Rs 7 lakh crore mark,https://www.moneycontrol.com/news/business/reliance-industries-market-cap-breaches-rs-7-lakh-crore-mark-2707271.html
546,"HCL Technologies announces Rs 4,000 crore buyback at Rs 1,100 per share",https://www.moneycontrol.com/news/technology/hcl-technologies-announces-rs-4000-crore-buyback-at-rs-1100-per-share-2705231.html
547,TCS at record close; analysts turn mixed as strong Q1 and better growth visibility largely priced in,https://www.moneycontrol.com/news/business/earnings/tcs-hits-record-high-analysts-turn-mixed-as-strong-q1-and-better-growth-visibility-largely-priced-in-2695881.html
548,TCS – a great start to another good year,https://www.moneycontrol.com/news/business/moneycontrol-research/tcs-a-great-start-to-another-good-year-2695771.html
549,TCS starts FY19 on a strong note; stock likely to open higher on Wednesday,https://www.moneycontrol.com/news/business/earnings/tcs-starts-fy19-on-a-strong-note-stock-likely-to-open-higher-on-wednesday-2694301.html
550,TCS Q1 earnings beat estimates; 10 key takeaways from June quarter,https://www.moneycontrol.com/news/business/earnings/tcs-q1-earnings-beat-estimates-10-key-takeaways-from-june-quarter-2693941.html
551,"TCS Q1 beats estimates boosted by digital, BFSI business",https://www.moneycontrol.com/news/business/companies/tcs-q1-net-profit-beats-expectations-with-6-qoq-jump-to-rs-7340-crore-2691071.html
552,"TCS Q1 PAT seen up 3% QoQ to Rs. 7,108.1 cr: Motilal Oswal",https://www.moneycontrol.com/news/business/earnings/tcs-q1-pat-seen-up-3-qoq-to-rs-7108-1-cr-motilal-oswal-2692561.html
553,"TCS Q1 PAT seen up 4.6% QoQ to Rs. 7,221.8 cr: Edelweiss",https://www.moneycontrol.com/news/business/earnings/tcs-q1-pat-seen-up-4-6-qoq-to-rs-7221-8-cr-edelweiss-2692551.html
554,"TCS Q1 PAT seen up 1.5% QoQ to Rs. 7,031 cr: HDFC Securities",https://www.moneycontrol.com/news/business/earnings/tcs-q1-pat-seen-up-1-5-qoq-to-rs-7031-cr-hdfc-securities-2691401.html
555,"TCS to report Q1 results on July 10, all eyes on BFSI, digital commentary",https://www.moneycontrol.com/news/business/earnings/tcs-to-report-q1-results-on-july-10-all-eyes-on-bfsi-digital-commentary-2688551.html
556,HCL Technologies to consider share buy-back scheme on July 12,https://www.moneycontrol.com/news/business/hcl-technologies-to-consider-share-buy-back-scheme-on-july-12-2689131.html
557,"D-Street Buzz: Auto, midcap stocks rally led by Ashok Leyland, CG Power; HPCL, BEL jump 4%",https://www.moneycontrol.com/news/business/markets/d-street-buzz-auto-midcap-stocks-rally-led-by-ashok-leyland-cg-power-hpcl-bel-jump-4-2680071.html
558,"Cognizant, Infosys, TCS and Wipro battling $2 billion in tax disputes",https://www.moneycontrol.com/news/business/cognizant-infosys-tcs-and-wipro-battling-2-billion-in-tax-disputes-2668171.html
