,Headlines,Links
472,Wipro promoter Azim Premji sells 0.44% stake in company,https://www.moneycontrol.com/news/business/wipro-promoter-azim-premji-sells-0-44-stake-in-company-3626311.html
473,Wipro falls 5% after a block deal worth nearly Rs 700 crore,https://www.moneycontrol.com/news/business/markets/wipro-falls-5-after-a-block-deal-worth-nearly-rs-700-crore-3623761.html
474,"D-Street Buzz: Nifty IT in red dragged by Wipro; Bharti Airtel rises, Advanced Enzyme zooms 14%",https://www.moneycontrol.com/news/business/markets/d-street-buzz-nifty-it-in-red-dragged-by-wipro-bharti-airtel-rises-advanced-enzyme-zooms-14-3622731.html
475,Wipro rallies 5% after stock adjusts for bonus issue,https://www.moneycontrol.com/news/business/markets/wipro-rallies-5-after-stock-adjusts-for-bonus-issue-3612681.html
476,"D-Street Buzz: Nifty PSU Bank outperforms led by SBI; Wipro jumps 3%, DHFL zooms",https://www.moneycontrol.com/news/business/markets/d-street-buzz-nifty-psu-bank-outperforms-led-by-sbi-wipro-jumps-3-dhfl-zooms-3612521.html
477,Wipro partners with RiskLens to offer cyber risk assessment services,https://www.moneycontrol.com/news/business/wipro-partners-with-risklens-to-offer-cyber-risk-assessment-services-3606561.html
478,"Wipro to sell Workday, Cornerstone On Demand business to Alight for up to $110 mn",https://www.moneycontrol.com/news/business/wipro-to-sell-workday-cornerstone-on-demand-business-to-alight-for-up-to-110-mn-3591041.html
479,"Wipro dips 2% as Credit Suisse downgrades, slashes price target by 13%",https://www.moneycontrol.com/news/business/markets/wipro-dips-2-as-credit-suisse-downgrades-slashes-price-target-by-13-3587471.html
480,"D-Street Buzz: Midcap stocks gain led by Ramco Cements; YES Bank jumps 3%, Wipro drags",https://www.moneycontrol.com/news/business/markets/d-street-buzz-midcap-stocks-gain-led-by-ramco-cements-yes-bank-jumps-3-wipro-drags-3587201.html
481,"D-Street Buzz: Realty stocks gain led by Godrej Properties; JSW Steel up 2%, Wipro hits new 52-week high",https://www.moneycontrol.com/news/business/markets/d-street-buzz-realty-stocks-gain-led-by-godrej-properties-jsw-steel-up-2-wipro-hits-new-52-week-high-3577911.html
482,"Wipro shareholders approve bonus issue, increase in authorised share capital",https://www.moneycontrol.com/news/business/companies/wipro-shareholders-approve-bonus-issue-increase-in-authorised-share-capital-3576611.html
483,"D-Street Buzz: Oil & gas stocks gain led by HPCL, IOC; Wipro at new 52-week high, Suzlon rallies",https://www.moneycontrol.com/news/business/markets/d-street-buzz-oil-wipro-at-new-52-week-high-suzlon-rallies-3571381.html
484,Why IT companies are taking share buyback route even as earnings are strong,https://www.moneycontrol.com/news/business/markets/why-it-companies-are-taking-share-buyback-route-even-as-earnings-are-strong-3563931.html
485,Cash Market | A sharp bounce back in Wipro can take it to new highs,https://www.moneycontrol.com/news/business/markets/cash-market-a-sharp-bounce-back-in-wipro-can-take-it-to-new-highs-3565221.html
486,15 Indian companies sign pact to invest in Saudi Arabia,https://www.moneycontrol.com/news/business/15-indian-companies-sign-pact-to-invest-in-saudi-arabia-3565451.html
487,IT sector to see strong earnings growth in 2019; Infosys and HCL Tech top bets: CLSA,https://www.moneycontrol.com/news/business/markets/it-sector-to-see-strong-earnings-growth-in-2019-infosys-and-hcl-tech-top-bets-clsa-3555551.html
488,Wipro gets relaxation from Sebi for buyback programme,https://www.moneycontrol.com/news/business/wipro-gets-relaxation-from-sebi-for-buyback-programme-3545921.html
489,Experts say some IT cos have potential to grow further; 4 stocks Kotak is betting on,https://www.moneycontrol.com/news/business/markets/experts-say-some-it-cos-have-potential-to-grow-further-4-stocks-kotak-is-betting-on-3529411.html
490,"India's top four IT firms hired over 70,000 employees this year",https://www.moneycontrol.com/news/technology/indias-top-four-it-firms-hired-over-70000-employees-this-year-3514471.html
491,Transcript| Wipro Limited Q3 FY19 Earnings Conference Call,https://www.moneycontrol.com/news/business/transcript-wipro-limited-q3-fy19-earnings-conference-call-3449881.html
492,"Buy Wipro, target Rs 385: Vinay Rajani",https://www.moneycontrol.com/news/business/markets/buy-wipro-target-rs-385-vinay-rajani-3448271.html
493,Buy Wipro; target of Rs 390: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-wipro-target-of-rs-390-sharekhan-3443991.html
494,"Buy or Sell | Stay cautious, stock specific; buy Wipro, sell Graphite",https://www.moneycontrol.com/news/eye-on-india/videos/buy-or-sell-stay-cautious-stock-specific-buy-wipro-sell-graphite-3443351.html
495,Market Headstart: Nifty likely to open higher; 3 stocks which could give 3-5% return,https://www.moneycontrol.com/news/business/markets/market-headstart-nifty-likely-to-open-higher-3-stocks-which-could-give-3-5-return-2-3442521.html
496,Buy Wipro; target of Rs 375: ICICI Direct,https://www.moneycontrol.com/news/business/stocks/buy-wipro-target-of-rs-375-icici-direct-3429141.html
497,TCS 3rd most-valued IT services brand globally: Brand Finance,https://www.moneycontrol.com/news/business/tcs-3rd-most-valued-it-services-brand-globally-brand-finance-3427431.html
498,"Buy Wipro, target Rs 398: Rudra Shares",https://www.moneycontrol.com/news/business/markets/buy-wipro-target-rs-398-rudra-shares-3414181.html
