,Headlines,Links
132,Coal India to invest Rs 35 crore to set up 25 oxygen generation plants,https://www.moneycontrol.com/news/trends/health-trends/coal-india-to-invest-rs-35-crore-to-set-up-25-oxygen-generation-plants-6907711.html
133,Coal India signs first ever power purchase pact with GUVNL for sale of 100 mw solar power,https://www.moneycontrol.com/news/business/coal-india-signs-first-ever-power-purchase-pact-with-guvnl-for-sale-of-100-mw-solar-power-6807421.html
134,"Coal India's production dips marginally by 1% in 2020-21, offtake too down 1.3%",https://www.moneycontrol.com/news/business/companies/coal-indias-production-dips-marginally-by-1-in-2020-21-offtake-too-down-1-3-6719551.html
135,Coal India likely to post marginal production degrowth in FY21,https://www.moneycontrol.com/news/business/coal-india-likely-to-post-marginal-production-degrowth-in-fy21-6703711.html
136,World's largest coal miner Coal India plans to bet big on solar,https://www.moneycontrol.com/news/business/worlds-largest-coal-miner-coal-india-plans-to-bet-big-on-solar-6683231.html
137,"Coal India approves 32 mining projects worth Rs 47,300 crore this fiscal",https://www.moneycontrol.com/news/business/companies/coal-india-approves-32-mining-projects-worth-rs-47300-crore-this-fiscal-6619981.html
138,Coal India board approves second interim dividend of Rs 5 per share,https://www.moneycontrol.com/news/business/coal-india-board-approves-second-interim-dividend-of-rs-5-per-share-6609761.html
139,Coal India's second interim dividend likely to be Rs 4-5 per share,https://www.moneycontrol.com/news/business/companies/coal-indias-second-interim-dividend-likely-to-be-rs-4-5-per-share-6602951.html
140,Coal India's import substitution drive gathers momentum,https://www.moneycontrol.com/news/business/economy/coal-indias-import-substitution-drive-gathers-momentum-6593791.html
141,"Nifty can fall to 14,200-14,300, buy these 3 stocks for up to 27% return",https://www.moneycontrol.com/news/business/markets/nifty-can-fall-to-14200-14300-buy-these-3-stocks-for-up-to-27-return-6585881.html
142,Coal India share price up 4% as board to consider second interim dividend,https://www.moneycontrol.com/news/business/markets/coal-india-share-price-up-4-as-board-to-consider-second-interim-dividend-6564961.html
143,Buy Coal India; target of Rs 155: Geojit,https://www.moneycontrol.com/news/business/stocks/buy-coal-india-target-of-rs-155-geojit-6543781.html
144,Hold Coal India: target of Rs 140: ICICI Direct,https://www.moneycontrol.com/news/business/hold-coal-india-target-of-rs-140-icici-direct-6537921.html
145,Buy Coal India; target of Rs 160: Sharekhan,https://www.moneycontrol.com/news/business/buy-coal-india-target-of-rs-160-sharekhan-2-6529271.html
146,India to see $500-billion investment in renewables by 2030: IEEFA report,https://www.moneycontrol.com/news/business/economy/india-to-see-500-billion-investment-in-renewables-by-2030-ieefa-report-6516721.html
147,Coal India: Volume recovery and higher dividend yield to provide downside support,https://www.moneycontrol.com/news/business/moneycontrol-research/coal-india-volume-recovery-and-higher-dividend-yield-to-provide-downside-support-6510571.html
148,"Coal India Consolidated December 2020 Net Sales at Rs 23,686.03 crore, up 2.14% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/coal-india-consolidated-december-2020-net-sales-at-rs-23686-03-crore-up-2-14-y-o-y-6496131.html
149,"Coal India Standalone December 2020 Net Sales at Rs 153.50 crore, down 18.77% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/coal-india-standalone-december-2020-net-sales-at-rs-153-50-crore-down-18-77-y-o-y-6494851.html
