"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Apr-2022","EQ","779.95","792.50","779.00","777.40","788.25","789.80","787.90","889.00","614.00",3082307,"2,428,557,379.75",65026
"31-Mar-2022","EQ","767.95","780.00","765.90","765.85","777.30","777.40","775.76","889.00","614.00",2892133,"2,243,596,371.70",72973
"30-Mar-2022","EQ","750.00","782.75","749.00","743.20","765.50","765.85","770.45","889.00","614.00",8328100,"6,416,402,252.80",176864
"29-Mar-2022","EQ","742.00","747.75","735.60","741.25","741.00","743.20","742.11","889.00","614.00",985708,"731,499,907.90",45488
"28-Mar-2022","EQ","734.00","746.20","728.15","733.35","738.90","741.25","737.26","889.00","614.00",1833105,"1,351,480,865.75",58661
"25-Mar-2022","EQ","740.00","740.00","708.60","740.50","734.00","733.35","727.55","889.00","596.25",2968621,"2,159,830,064.90",68050
"24-Mar-2022","EQ","748.00","751.60","738.70","748.80","739.85","740.50","744.10","889.00","596.25",1179087,"877,352,919.20",37679
"23-Mar-2022","EQ","759.50","760.00","745.10","752.90","748.00","748.80","751.42","889.00","596.25",1103251,"829,005,855.20",32041
"22-Mar-2022","EQ","750.00","758.00","731.40","747.80","753.00","752.90","743.44","889.00","596.25",3047970,"2,265,984,243.45",67096
"21-Mar-2022","EQ","772.00","773.85","745.30","772.30","748.50","747.80","756.94","889.00","596.25",1889226,"1,430,034,788.20",49793
"17-Mar-2022","EQ","758.00","774.45","754.25","747.85","772.00","772.30","768.51","889.00","577.05",3099238,"2,381,804,161.50",83399
"16-Mar-2022","EQ","754.00","755.55","740.60","748.60","747.70","747.85","747.04","889.00","577.05",1959778,"1,464,036,115.05",53518
"15-Mar-2022","EQ","724.00","774.00","723.75","722.25","748.90","748.60","755.39","889.00","577.05",9386502,"7,090,503,323.10",185383
"14-Mar-2022","EQ","720.00","724.00","709.65","716.45","720.50","722.25","719.84","889.00","577.05",1584725,"1,140,750,206.30",44145
"11-Mar-2022","EQ","724.30","726.05","707.45","724.20","716.00","716.45","713.16","889.00","577.05",2305707,"1,644,336,069.90",60692
"10-Mar-2022","EQ","705.55","727.50","705.55","699.15","721.00","724.20","719.09","889.00","577.05",2574455,"1,851,258,258.95",68975
"09-Mar-2022","EQ","685.00","705.90","678.30","683.70","699.90","699.15","697.28","889.00","577.05",1920634,"1,339,217,832.00",46028
"08-Mar-2022","EQ","659.00","687.75","658.00","659.85","685.00","683.70","672.58","889.00","577.05",2850859,"1,917,423,220.20",73152
"07-Mar-2022","EQ","659.00","673.50","650.20","669.95","662.00","659.85","661.97","889.00","577.05",2137318,"1,414,831,292.15",79237
"04-Mar-2022","EQ","688.40","688.40","657.50","687.05","669.75","669.95","669.92","889.00","577.05",2833168,"1,897,992,926.30",85030
"03-Mar-2022","EQ","712.15","718.75","684.55","711.00","688.75","687.05","699.53","889.00","577.05",2112330,"1,477,647,291.00",64170
"02-Mar-2022","EQ","711.95","718.60","701.55","718.60","710.00","711.00","708.84","889.00","577.05",1938441,"1,374,037,846.00",56272
"28-Feb-2022","EQ","699.50","720.80","694.55","709.50","716.00","718.60","711.40","889.00","577.05",1935344,"1,376,804,290.20",45262
"25-Feb-2022","EQ","690.00","713.35","685.60","677.70","708.95","709.50","706.48","889.00","577.05",1771881,"1,251,795,077.60",58832
"24-Feb-2022","EQ","699.00","714.55","674.05","723.25","676.20","677.70","693.05","889.00","577.05",3091298,"2,142,422,939.80",90992
"23-Feb-2022","EQ","715.00","731.20","714.10","715.20","721.60","723.25","725.55","889.00","577.05",1816654,"1,318,081,848.15",45832
"22-Feb-2022","EQ","690.00","716.90","690.00","713.20","713.35","715.20","708.44","889.00","577.05",1861977,"1,319,100,228.85",48728
"21-Feb-2022","EQ","710.50","721.35","704.50","717.50","712.00","713.20","713.07","889.00","577.05",1542807,"1,100,128,641.25",31271
"18-Feb-2022","EQ","715.60","724.60","712.20","720.35","717.45","717.50","717.45","889.00","577.05",1686289,"1,209,820,971.00",42193
"17-Feb-2022","EQ","701.50","726.15","701.50","701.00","720.00","720.35","717.20","889.00","577.05",3442092,"2,468,684,694.55",67010
"16-Feb-2022","EQ","705.50","708.35","696.05","702.00","698.50","701.00","702.39","889.00","577.05",1217196,"854,946,482.25",37081
"15-Feb-2022","EQ","693.00","706.00","689.15","694.30","701.70","702.00","700.02","889.00","577.05",2209622,"1,546,772,306.35",57809
"14-Feb-2022","EQ","689.00","700.80","684.05","701.00","690.10","694.30","693.61","889.00","577.05",2069409,"1,435,371,330.15",78185
"11-Feb-2022","EQ","695.00","703.10","690.00","706.70","702.00","701.00","696.64","889.00","577.05",2013324,"1,402,555,408.75",73823
"10-Feb-2022","EQ","706.25","711.00","699.00","700.20","705.60","706.70","706.80","889.00","577.05",1770292,"1,251,247,720.75",71319
"09-Feb-2022","EQ","706.00","709.00","696.55","697.10","701.45","700.20","702.41","889.00","577.05",2206837,"1,550,108,798.55",41971
"08-Feb-2022","EQ","705.10","710.00","691.35","704.80","696.65","697.10","698.40","889.00","577.05",2410446,"1,683,450,108.90",66944
"07-Feb-2022","EQ","729.00","736.75","702.05","733.80","705.40","704.80","714.71","889.00","577.05",1908753,"1,364,202,909.65",64955
"04-Feb-2022","EQ","741.00","746.55","722.20","738.10","732.50","733.80","732.65","889.00","554.35",1931658,"1,415,238,620.80",62799
"03-Feb-2022","EQ","750.00","769.00","733.35","742.45","734.95","738.10","751.51","889.00","554.35",8154082,"6,127,838,052.60",189655
"02-Feb-2022","EQ","741.60","744.90","734.60","736.10","741.85","742.45","740.39","889.00","554.35",1771997,"1,311,975,205.45",44828
"01-Feb-2022","EQ","732.00","739.00","717.05","727.30","737.90","736.10","730.43","889.00","554.35",2063749,"1,507,418,980.10",49817
"31-Jan-2022","EQ","726.00","736.95","722.05","717.90","727.00","727.30","728.76","889.00","554.35",1682459,"1,226,113,120.55",61126
"28-Jan-2022","EQ","706.50","729.90","706.50","705.95","718.50","717.90","722.87","889.00","554.25",2074152,"1,499,349,045.15",67547
"27-Jan-2022","EQ","700.00","709.50","687.50","707.75","706.50","705.95","701.86","889.00","554.25",3118535,"2,188,764,789.70",104651
"25-Jan-2022","EQ","690.00","709.95","675.00","691.45","708.20","707.75","698.15","889.00","554.25",2030546,"1,417,629,179.65",87255
"24-Jan-2022","EQ","725.00","725.00","688.50","726.55","691.55","691.45","698.91","889.00","554.25",3114690,"2,176,877,984.95",90187
"21-Jan-2022","EQ","721.00","742.95","712.00","723.45","724.65","726.55","732.62","889.00","554.25",4854277,"3,556,355,179.10",141479
"20-Jan-2022","EQ","728.05","746.25","717.20","717.65","726.05","723.45","729.97","889.00","554.25",5297725,"3,867,198,728.45",155322
"19-Jan-2022","EQ","734.95","738.00","714.00","731.45","719.00","717.65","719.46","889.00","554.25",2426249,"1,745,577,388.25",80682
"18-Jan-2022","EQ","763.80","770.00","728.40","765.10","734.95","731.45","745.95","889.00","554.25",2674149,"1,994,784,912.70",75099
"17-Jan-2022","EQ","768.00","771.35","759.25","762.50","764.10","765.10","765.55","889.00","554.25",1857366,"1,421,914,511.30",58079
"14-Jan-2022","EQ","730.20","777.00","727.00","730.20","760.80","762.50","761.63","889.00","554.25",8733345,"6,651,540,701.20",162032
"13-Jan-2022","EQ","737.00","739.45","723.60","736.10","731.30","730.20","728.24","889.00","554.25",1604671,"1,168,579,415.80",64409
"12-Jan-2022","EQ","743.00","743.30","733.15","738.65","735.60","736.10","735.96","889.00","554.25",1817215,"1,337,389,759.40",49795
"11-Jan-2022","EQ","736.45","743.60","730.75","731.90","737.00","738.65","737.18","889.00","554.25",1905347,"1,404,581,526.30",50163
"10-Jan-2022","EQ","740.45","743.00","731.00","736.10","733.20","731.90","735.81","889.00","554.25",1592097,"1,171,473,704.75",35250
"07-Jan-2022","EQ","725.45","744.65","725.05","725.45","738.15","736.10","735.54","889.00","554.25",2107056,"1,549,826,803.65",44501
"06-Jan-2022","EQ","733.00","734.95","722.55","733.60","726.40","725.45","726.94","889.00","554.25",2077754,"1,510,399,339.80",59362
"05-Jan-2022","EQ","740.25","743.50","726.50","738.85","733.50","733.60","731.26","889.00","554.25",2076552,"1,518,495,970.40",55714
"04-Jan-2022","EQ","752.00","756.70","731.05","748.00","739.00","738.85","737.66","889.00","554.25",2352482,"1,735,322,861.20",58936
"03-Jan-2022","EQ","747.00","749.40","740.00","743.45","749.00","748.00","746.26","889.00","554.25",925699,"690,816,385.25",29884
"31-Dec-2021","EQ","730.00","745.00","729.05","728.00","743.60","743.45","739.12","889.00","554.25",865277,"639,544,138.20",25110
"30-Dec-2021","EQ","729.00","737.85","725.30","726.65","729.10","728.00","731.54","889.00","554.25",2230935,"1,632,015,641.50",50679
