"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Apr-2022","EQ","157.00","162.40","155.85","155.65","162.00","162.05","159.35","171.30","125.20",17417060,"2,775,420,315.15",105656
"31-Mar-2022","EQ","154.80","157.25","152.85","153.45","155.95","155.65","155.34","171.30","125.20",29091799,"4,519,028,206.65",209446
"30-Mar-2022","EQ","153.50","154.30","151.90","152.65","153.45","153.45","153.11","171.30","125.20",9955451,"1,524,322,815.25",67745
"29-Mar-2022","EQ","153.20","153.50","150.50","152.10","152.65","152.65","152.12","171.30","125.20",10458380,"1,590,923,040.50",47097
"28-Mar-2022","EQ","152.00","153.35","150.25","147.65","152.00","152.10","152.12","171.30","125.20",27881323,"4,241,332,481.20",141453
"25-Mar-2022","EQ","147.50","148.65","146.60","147.10","147.70","147.65","147.57","171.30","125.20",10324903,"1,523,670,185.70",43042
"24-Mar-2022","EQ","144.15","147.85","144.05","143.60","147.20","147.10","146.68","171.30","125.20",11888684,"1,743,889,320.35",67679
"23-Mar-2022","EQ","144.15","146.20","143.10","143.45","143.50","143.60","144.65","171.30","125.20",14412349,"2,084,731,691.45",136301
"22-Mar-2022","EQ","145.00","146.15","142.70","144.30","143.55","143.45","144.17","171.30","125.20",12817516,"1,847,863,697.45",58951
"21-Mar-2022","EQ","147.25","147.70","144.00","151.30","144.20","144.30","145.62","171.30","125.20",19059074,"2,775,406,900.30",132230
"17-Mar-2022","EQ","153.25","154.15","150.60","152.40","151.65","151.30","151.78","171.30","125.20",18044254,"2,738,806,643.25",72034
"16-Mar-2022","EQ","149.70","152.80","148.00","148.45","152.35","152.40","150.94","171.30","125.20",15249761,"2,301,839,875.60",65857
"15-Mar-2022","EQ","151.60","151.90","146.70","152.35","148.60","148.45","148.80","171.30","125.20",20524474,"3,054,028,693.90",129550
"14-Mar-2022","EQ","153.90","156.40","150.90","152.40","152.30","152.35","152.54","171.30","125.20",17853417,"2,723,316,939.65",86177
"11-Mar-2022","EQ","148.00","154.10","148.00","147.50","152.20","152.40","151.87","171.30","125.20",17945413,"2,725,354,896.00",106931
"10-Mar-2022","EQ","152.00","152.30","146.75","154.50","147.65","147.50","148.39","171.30","125.20",25358057,"3,762,878,069.85",116599
"09-Mar-2022","EQ","158.15","159.00","153.40","157.40","154.20","154.50","154.98","171.30","125.20",12730151,"1,972,867,521.40",73000
"08-Mar-2022","EQ","161.65","163.20","156.60","161.65","157.00","157.40","158.66","171.30","125.20",18337924,"2,909,489,093.35",109986
"07-Mar-2022","EQ","156.30","164.00","155.20","155.45","160.20","161.65","160.46","171.30","125.20",33235321,"5,333,067,394.55",194760
"04-Mar-2022","EQ","159.00","160.00","154.85","159.00","155.35","155.45","157.43","171.30","125.20",18399643,"2,896,737,907.95",104547
"03-Mar-2022","EQ","154.75","159.80","153.10","152.55","158.95","159.00","157.22","171.30","125.20",29312746,"4,608,477,497.05",181835
"02-Mar-2022","EQ","146.00","154.80","145.50","144.85","152.40","152.55","151.83","171.30","125.20",34437728,"5,228,760,220.30",196750
"28-Feb-2022","EQ","135.00","146.75","133.85","134.80","144.80","144.85","141.33","171.30","125.20",27919955,"3,946,014,444.30",128540
"25-Feb-2022","EQ","131.00","135.45","131.00","129.75","134.95","134.80","133.59","171.30","125.20",6241269,"833,769,406.75",36553
"24-Feb-2022","EQ","134.00","136.15","128.60","138.25","129.45","129.75","132.47","171.30","125.20",13401506,"1,775,285,829.05",71145
"23-Feb-2022","EQ","135.05","139.90","135.00","134.55","138.45","138.25","138.45","171.30","125.20",11299804,"1,564,418,521.15",60813
"22-Feb-2022","EQ","132.10","135.50","132.05","136.30","134.55","134.55","134.30","171.30","125.20",11246953,"1,510,464,810.90",51852
"21-Feb-2022","EQ","140.40","140.55","135.70","140.85","136.30","136.30","138.10","171.30","125.20",5228053,"722,015,294.70",65701
"18-Feb-2022","EQ","140.00","141.40","138.35","139.80","140.60","140.85","140.44","171.30","125.20",6144296,"862,902,387.40",29833
"17-Feb-2022","EQ","140.55","142.35","139.05","139.35","139.70","139.80","140.45","171.30","125.20",6367064,"894,279,072.00",45246
"16-Feb-2022","EQ","139.35","141.20","138.75","139.25","139.00","139.35","139.89","171.30","125.20",4736139,"662,556,557.60",54117
"15-Feb-2022","EQ","138.30","139.70","134.15","137.55","139.50","139.25","136.90","171.30","125.20",6597642,"903,227,146.15",43391
"14-Feb-2022","EQ","139.00","140.70","136.30","140.65","136.75","137.55","138.68","171.30","125.20",8395520,"1,164,287,118.15",52400
"11-Feb-2022","EQ","140.70","142.75","140.00","141.60","140.40","140.65","141.35","171.30","125.20",7733105,"1,093,099,157.45",38563
"10-Feb-2022","EQ","143.40","143.45","140.35","142.95","141.50","141.60","141.80","171.30","125.20",20379088,"2,889,789,991.00",94182
"09-Feb-2022","EQ","145.00","145.60","142.30","144.30","142.75","142.95","143.83","171.30","125.20",7631688,"1,097,662,394.60",49157
"08-Feb-2022","EQ","148.35","148.80","142.30","148.25","144.05","144.30","144.21","171.30","125.20",12055244,"1,738,486,997.35",65978
"07-Feb-2022","EQ","147.45","148.90","146.40","146.55","147.80","148.25","148.02","171.30","125.20",8159964,"1,207,834,461.90",40663
"04-Feb-2022","EQ","149.75","151.95","146.15","147.40","146.65","146.55","148.93","171.30","124.25",18772221,"2,795,733,653.05",98985
"03-Feb-2022","EQ","145.00","149.30","145.00","145.70","147.20","147.40","147.18","171.30","124.25",16096878,"2,369,183,400.35",80157
"02-Feb-2022","EQ","148.50","148.75","145.40","147.50","145.80","145.70","146.44","171.30","124.25",6962992,"1,019,640,838.45",36750
"01-Feb-2022","EQ","145.00","148.00","144.15","144.30","147.50","147.50","146.32","171.30","124.25",10241254,"1,498,544,543.95",54745
"31-Jan-2022","EQ","143.00","144.95","142.45","141.80","144.00","144.30","143.94","171.30","124.25",5185472,"746,377,656.90",29170
"28-Jan-2022","EQ","142.15","146.20","141.30","141.30","141.75","141.80","143.88","171.30","124.25",8927075,"1,284,400,148.30",54207
"27-Jan-2022","EQ","142.00","144.05","140.95","143.75","141.55","141.30","142.14","171.30","124.25",12310614,"1,749,807,716.95",46184
"25-Jan-2022","EQ","138.75","144.15","138.10","140.85","144.00","143.75","142.06","171.30","124.25",11055193,"1,570,482,888.10",43334
"24-Jan-2022","EQ","142.05","143.70","138.70","143.40","140.40","140.85","141.46","171.30","124.25",10501660,"1,485,512,540.35",49765
"21-Jan-2022","EQ","146.45","146.80","141.35","147.35","143.70","143.40","144.40","171.30","124.25",8107838,"1,170,784,750.70",41777
"20-Jan-2022","EQ","147.60","148.50","146.25","147.95","146.50","147.35","147.40","171.30","124.25",6255487,"922,051,480.50",51370
"19-Jan-2022","EQ","142.60","148.50","142.40","142.90","147.40","147.95","146.14","171.30","124.25",19930096,"2,912,577,402.35",114218
"18-Jan-2022","EQ","144.60","146.00","141.95","144.70","142.80","142.90","144.25","171.30","124.25",9183014,"1,324,615,057.10",58037
"17-Jan-2022","EQ","141.55","145.30","140.75","144.30","144.30","144.70","143.21","171.30","124.25",8349604,"1,195,737,711.20",55785
"14-Jan-2022","EQ","144.40","145.60","143.20","144.95","144.05","144.30","144.50","171.30","124.25",4196916,"606,468,314.20",29734
"13-Jan-2022","EQ","143.70","145.35","142.75","143.60","144.90","144.95","144.38","171.30","124.25",6787237,"979,967,337.00",42729
"12-Jan-2022","EQ","142.25","144.00","141.85","141.80","143.50","143.60","142.82","171.30","124.25",4780761,"682,784,969.40",35541
"11-Jan-2022","EQ","142.75","143.45","141.15","142.65","141.70","141.80","142.56","171.30","124.25",6711147,"956,748,280.95",56063
"10-Jan-2022","EQ","140.00","143.00","139.95","139.55","142.45","142.65","141.96","171.30","124.25",8102429,"1,150,243,094.85",44909
"07-Jan-2022","EQ","139.45","140.00","137.65","138.85","139.40","139.55","139.02","171.30","124.25",7511643,"1,044,245,716.70",48689
"06-Jan-2022","EQ","136.10","139.10","134.10","136.05","138.80","138.85","137.51","171.30","124.25",12932562,"1,778,335,494.30",79963
"05-Jan-2022","EQ","133.95","136.50","132.55","132.80","135.90","136.05","134.96","171.30","124.25",12163177,"1,641,537,058.25",97107
"04-Jan-2022","EQ","132.45","134.20","131.65","131.45","133.00","132.80","132.82","171.30","124.25",7019721,"932,382,843.25",38242
"03-Jan-2022","EQ","129.50","131.60","129.30","129.20","131.45","131.45","130.70","171.30","124.25",4478058,"585,304,492.10",24644
"31-Dec-2021","EQ","128.00","129.90","128.00","127.65","129.30","129.20","129.13","171.30","120.55",4160624,"537,241,000.95",26054
"30-Dec-2021","EQ","128.70","129.55","127.50","132.25","127.95","127.65","128.33","171.30","120.55",11970063,"1,536,067,788.55",58479
"29-Dec-2021","EQ","132.85","133.50","131.10","133.05","132.35","132.25","131.97","171.30","120.55",6771058,"893,574,609.50",31359
"28-Dec-2021","EQ","131.65","133.40","131.10","130.55","133.20","133.05","132.81","171.30","120.55",6960987,"924,472,252.30",30636
"27-Dec-2021","EQ","130.85","130.90","128.90","130.85","130.90","130.55","130.01","171.30","120.55",6719854,"873,666,184.80",36403
"24-Dec-2021","EQ","134.10","134.15","129.70","132.85","130.85","130.85","130.98","171.30","112.55",8050243,"1,054,432,258.75",40030
"23-Dec-2021","EQ","130.85","133.40","130.65","130.20","132.95","132.85","132.15","171.30","112.55",9824296,"1,298,264,898.95",38438
"22-Dec-2021","EQ","129.90","130.70","128.70","129.00","130.30","130.20","129.68","171.30","112.55",5631087,"730,246,261.10",34919
"21-Dec-2021","EQ","127.00","129.55","125.75","125.95","129.00","129.00","128.47","171.30","112.55",7339722,"942,906,591.15",40392
"20-Dec-2021","EQ","129.50","130.70","125.20","129.50","126.00","125.95","127.52","171.30","112.55",13206589,"1,684,131,373.50",69982
"17-Dec-2021","EQ","130.00","130.20","127.65","129.55","129.70","129.50","129.09","171.30","112.55",19860746,"2,563,753,912.65",74343
"16-Dec-2021","EQ","132.50","132.85","128.75","132.00","129.80","129.55","130.22","171.30","112.55",13601623,"1,771,176,933.55",58587
"15-Dec-2021","EQ","134.95","135.35","131.70","135.30","131.90","132.00","133.59","171.30","112.55",6288678,"840,086,775.35",30979
"14-Dec-2021","EQ","132.75","136.00","132.00","133.35","135.20","135.30","134.73","171.30","112.55",13018242,"1,753,948,494.85",60790
"13-Dec-2021","EQ","136.80","137.25","133.00","135.45","133.20","133.35","134.94","171.30","112.55",7859717,"1,060,621,339.60",44148
"10-Dec-2021","EQ","134.25","135.90","133.45","134.25","135.30","135.45","134.98","171.30","112.55",6151256,"830,296,780.75",33174
"09-Dec-2021","EQ","134.50","134.65","132.65","133.70","134.35","134.25","133.57","171.30","112.55",6118331,"817,198,790.55",32269
"08-Dec-2021","EQ","133.50","136.00","131.55","132.55","133.70","133.70","133.11","171.30","112.55",8469867,"1,127,417,971.95",42288
"07-Dec-2021","EQ","129.80","133.40","129.60","128.85","132.65","132.55","132.27","171.30","112.55",6849306,"905,939,861.80",42348
"06-Dec-2021","EQ","132.45","132.50","126.85","132.25","128.75","128.85","128.92","171.30","112.55",24820032,"3,199,742,954.65",106101
"03-Dec-2021","EQ","132.15","133.80","131.55","131.65","132.05","132.25","132.68","171.30","103.10",14648107,"1,943,482,223.80",49995
"02-Dec-2021","EQ","130.60","132.60","130.10","130.55","132.40","131.65","131.21","171.30","103.10",7995372,"1,049,070,910.20",50520
"01-Dec-2021","EQ","131.10","133.30","127.75","129.80","130.60","130.55","129.82","171.30","103.10",13625825,"1,768,842,969.35",77828
"30-Nov-2021","EQ","130.15","134.70","128.95","130.35","129.60","129.80","131.33","171.30","103.10",12561833,"1,649,688,127.90",70021
"29-Nov-2021","EQ","133.60","133.60","129.45","133.60","130.80","130.35","131.66","171.30","103.10",11255792,"1,481,883,530.10",61053
"26-Nov-2021","EQ","140.00","140.35","133.05","141.55","133.65","133.60","135.79","171.30","97.60",10499621,"1,425,764,263.15",88765
"25-Nov-2021","EQ","140.75","142.20","138.30","140.20","142.05","141.55","140.03","171.30","97.60",10064655,"1,409,310,387.50",45490
"24-Nov-2021","EQ","139.00","143.20","139.00","138.50","140.10","140.20","141.54","171.30","97.60",9102532,"1,288,341,149.05",66963
"23-Nov-2021","EQ","136.10","139.25","136.05","137.30","138.85","138.50","138.13","171.30","97.60",9230138,"1,275,001,538.45",60485
"22-Nov-2021","EQ","141.00","141.50","136.25","140.95","137.55","137.30","138.56","171.30","97.60",9416739,"1,304,821,545.80",77156
"18-Nov-2021","EQ","145.55","145.55","140.35","145.00","141.05","140.95","141.67","171.30","92.80",10222954,"1,448,272,408.05",69762
"17-Nov-2021","EQ","145.35","146.65","144.50","145.60","144.85","145.00","145.54","171.30","92.80",3877654,"564,342,869.20",31423
"16-Nov-2021","EQ","147.15","148.50","145.00","147.05","145.25","145.60","147.19","171.30","92.80",5789397,"852,161,045.80",44054
"15-Nov-2021","EQ","147.85","149.00","146.60","148.00","147.00","147.05","147.70","171.30","92.80",7233596,"1,068,437,271.80",29663
"12-Nov-2021","EQ","150.15","150.40","147.50","149.50","148.10","148.00","148.39","171.30","85.65",7011351,"1,040,412,289.15",47679
"11-Nov-2021","EQ","152.00","152.70","149.00","152.10","149.30","149.50","150.77","171.30","85.65",11245200,"1,695,493,413.15",108657
"10-Nov-2021","EQ","150.65","153.10","149.60","150.65","152.40","152.10","151.74","171.30","85.65",18919425,"2,870,782,646.95",70430
"09-Nov-2021","EQ","152.00","152.70","150.20","151.90","150.70","150.65","151.25","171.30","85.65",10971902,"1,659,464,756.30",50589
"08-Nov-2021","EQ","152.50","153.15","150.60","151.50","152.00","151.90","151.30","171.30","85.65",18312975,"2,770,787,027.80",79064
"04-Nov-2021","EQ","151.30","152.00","151.00","150.55","151.60","151.50","151.39","171.30","83.05",889957,"134,727,669.35",10765
"03-Nov-2021","EQ","151.85","154.50","150.00","150.95","150.30","150.55","151.80","171.30","83.05",15841798,"2,404,728,647.05",72399
"02-Nov-2021","EQ","150.70","154.75","150.35","150.20","151.30","150.95","151.99","171.30","83.05",14821556,"2,252,667,261.55",86608
"01-Nov-2021","EQ","152.50","154.80","149.00","148.85","150.10","150.20","150.87","171.30","83.05",16547935,"2,496,557,818.40",64797
"29-Oct-2021","EQ","146.65","156.25","145.50","147.45","148.50","148.85","151.02","171.30","82.15",28347156,"4,280,884,027.45",120048
"28-Oct-2021","EQ","150.50","151.00","146.20","149.75","147.20","147.45","148.61","171.30","82.15",9873408,"1,467,271,709.25",41481
"27-Oct-2021","EQ","152.15","153.45","149.35","152.00","150.40","149.75","151.14","171.30","82.15",11969414,"1,809,109,662.00",52410
"26-Oct-2021","EQ","148.85","152.50","148.85","148.25","152.25","152.00","151.02","171.30","82.15",7550360,"1,140,291,366.65",40878
"25-Oct-2021","EQ","151.55","151.85","146.10","150.50","148.35","148.25","148.60","171.30","82.15",6942514,"1,031,671,573.10",45755
"22-Oct-2021","EQ","152.50","153.90","148.75","149.70","150.20","150.50","151.12","171.30","82.15",9069912,"1,370,660,421.20",56740
"21-Oct-2021","EQ","153.10","154.90","148.60","151.60","150.50","149.70","150.58","171.30","82.15",16741093,"2,520,797,740.45",59028
"20-Oct-2021","EQ","155.00","155.20","150.20","155.75","151.55","151.60","152.29","171.30","82.15",8527474,"1,298,663,846.30",50425
"19-Oct-2021","EQ","161.80","162.60","154.85","161.35","155.50","155.75","158.28","171.30","82.15",7452329,"1,179,544,148.05",44523
"18-Oct-2021","EQ","161.00","163.80","160.85","160.05","161.20","161.35","162.43","171.30","82.15",16868394,"2,739,934,545.80",186104
"14-Oct-2021","EQ","160.00","163.70","159.50","159.00","160.10","160.05","161.12","171.30","81.20",15541172,"2,503,995,701.40",79473
"13-Oct-2021","EQ","158.30","161.00","158.10","157.95","158.85","159.00","159.62","171.30","81.20",9967893,"1,591,033,490.80",61385
"12-Oct-2021","EQ","158.95","159.55","157.05","158.75","158.00","157.95","158.19","171.30","81.20",12008045,"1,899,516,525.85",61852
"11-Oct-2021","EQ","158.90","160.70","158.50","158.15","158.95","158.75","159.41","171.30","81.20",6354241,"1,012,929,690.50",35730
"08-Oct-2021","EQ","161.30","162.90","157.65","159.65","158.05","158.15","159.57","171.30","81.20",11727250,"1,871,327,636.75",71999
"07-Oct-2021","EQ","168.05","168.50","158.90","166.40","159.95","159.65","161.93","171.30","81.20",19095386,"3,092,065,382.90",84631
"06-Oct-2021","EQ","165.00","171.30","164.00","164.70","165.35","166.40","167.38","171.30","81.20",36571986,"6,121,512,161.60",167246
"05-Oct-2021","EQ","161.60","168.40","161.55","161.55","164.85","164.70","165.79","170.30","81.20",25205710,"4,178,794,447.90",148921
"04-Oct-2021","EQ","164.40","164.80","161.00","163.15","161.40","161.55","162.23","170.30","81.20",8960263,"1,453,604,386.45",47049
"01-Oct-2021","EQ","160.20","166.20","157.55","158.85","162.50","163.15","162.79","170.30","81.20",45803410,"7,456,306,913.15",215643
"30-Sep-2021","EQ","158.95","159.80","155.10","156.30","158.70","158.85","157.14","170.30","81.20",20812038,"3,270,324,025.20",83801
"29-Sep-2021","EQ","157.95","161.50","154.25","159.50","155.80","156.30","157.70","170.30","81.20",21640237,"3,412,571,832.30",109058
"28-Sep-2021","EQ","154.25","161.40","153.05","154.50","159.30","159.50","158.69","170.30","81.20",32956454,"5,229,922,959.35",160972
"27-Sep-2021","EQ","155.00","157.00","152.00","152.60","154.75","154.50","153.99","170.30","81.20",20980859,"3,230,879,622.50",98388
"24-Sep-2021","EQ","154.00","154.80","148.55","152.90","151.50","152.60","152.62","170.30","81.20",15631653,"2,385,755,805.25",77230
"23-Sep-2021","EQ","152.05","155.65","151.15","150.00","153.15","152.90","153.10","170.30","81.20",15138877,"2,317,833,322.35",70498
"22-Sep-2021","EQ","150.90","152.15","149.40","150.00","149.90","150.00","150.55","170.30","81.20",11442500,"1,722,723,039.45",51449
"21-Sep-2021","EQ","149.80","152.00","145.00","149.80","150.55","150.00","150.02","170.30","81.20",8663366,"1,299,664,766.45",49448
"20-Sep-2021","EQ","152.00","154.60","148.55","154.10","149.00","149.80","152.18","170.30","81.20",5998449,"912,821,893.20",33558
"17-Sep-2021","EQ","156.85","159.35","153.25","157.15","154.55","154.10","155.36","170.30","81.20",19212463,"2,984,778,505.60",65595
"16-Sep-2021","EQ","157.00","158.20","156.00","157.15","156.75","157.15","157.09","170.30","81.20",11639900,"1,828,473,466.45",67303
"15-Sep-2021","EQ","156.00","159.75","155.30","156.00","156.70","157.15","157.73","170.30","81.20",19909129,"3,140,218,443.70",132196
"14-Sep-2021","EQ","147.20","156.65","147.20","145.90","156.05","156.00","153.04","170.30","81.20",36317283,"5,557,948,887.20",200354
"13-Sep-2021","EQ","145.95","146.30","144.45","145.15","146.20","145.90","145.26","170.30","81.20",7285948,"1,058,377,064.50",36909
"09-Sep-2021","EQ","144.95","148.75","144.50","145.10","145.10","145.15","146.09","170.30","81.20",12018323,"1,755,804,552.25",72511
"08-Sep-2021","EQ","145.00","146.50","144.00","144.20","144.90","145.10","145.15","170.30","81.20",8478763,"1,230,696,788.45",35451
"07-Sep-2021","EQ","146.90","147.60","144.00","146.90","144.25","144.20","144.95","170.30","81.20",6201833,"898,937,755.75",29793
"06-Sep-2021","EQ","149.00","149.60","146.50","147.40","146.75","146.90","147.58","170.30","81.20",7391246,"1,090,799,505.50",39359
