"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Apr-2022","EQ","3,748.00","3,763.00","3,728.05","3,739.95","3,759.00","3,758.75","3,747.37","4,043.00","3,004.00",1387014,"5,197,652,138.25",91136
"31-Mar-2022","EQ","3,740.00","3,754.65","3,720.20","3,731.55","3,742.85","3,739.95","3,743.43","4,043.00","3,004.00",2168110,"8,116,163,209.35",146788
"30-Mar-2022","EQ","3,738.00","3,738.00","3,706.20","3,705.35","3,730.00","3,731.55","3,723.34","4,043.00","3,004.00",1583455,"5,895,744,278.15",109724
"29-Mar-2022","EQ","3,694.75","3,722.00","3,691.00","3,707.70","3,701.00","3,705.35","3,707.08","4,043.00","3,004.00",2689063,"9,968,577,738.75",166424
"28-Mar-2022","EQ","3,695.00","3,713.00","3,661.20","3,707.45","3,700.00","3,707.70","3,689.86","4,043.00","3,004.00",1760990,"6,497,804,966.20",119630
"25-Mar-2022","EQ","3,759.90","3,779.50","3,672.00","3,749.85","3,710.00","3,707.45","3,716.53","4,043.00","3,004.00",1690133,"6,281,432,591.55",101622
"24-Mar-2022","EQ","3,700.00","3,758.20","3,695.00","3,712.40","3,740.50","3,749.85","3,741.33","4,043.00","3,004.00",1879046,"7,030,133,316.70",86810
"23-Mar-2022","EQ","3,708.00","3,729.80","3,690.00","3,700.95","3,710.00","3,712.40","3,708.22","4,043.00","3,004.00",1596195,"5,919,042,115.35",82816
"22-Mar-2022","EQ","3,640.00","3,711.00","3,625.00","3,626.70","3,704.95","3,700.95","3,674.13","4,043.00","3,004.00",2907611,"10,682,934,318.30",124599
"21-Mar-2022","EQ","3,696.00","3,713.95","3,615.00","3,672.75","3,620.00","3,626.70","3,650.28","4,043.00","3,004.00",2413831,"8,811,169,624.50",131933
"17-Mar-2022","EQ","3,696.60","3,710.00","3,660.30","3,655.90","3,674.95","3,672.75","3,685.79","4,043.00","2,987.05",3600452,"13,270,520,963.00",139747
