"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Apr-2022","EQ","1,310.00","1,340.90","1,305.45","1,307.20","1,317.15","1,317.10","1,321.20","1,534.50","777.90",5532159,"7,309,088,664.30",122345
"31-Mar-2022","EQ","1,308.00","1,320.45","1,300.10","1,308.05","1,307.50","1,307.20","1,311.19","1,534.50","777.90",4006795,"5,253,688,052.70",95450
"30-Mar-2022","EQ","1,335.00","1,335.55","1,300.00","1,334.65","1,306.20","1,308.05","1,308.40","1,534.50","777.90",5848316,"7,651,963,500.35",170961
"29-Mar-2022","EQ","1,344.00","1,346.15","1,327.00","1,338.95","1,332.00","1,334.65","1,335.58","1,534.50","777.90",4320237,"5,770,018,655.25",94177
"28-Mar-2022","EQ","1,340.00","1,355.00","1,327.60","1,338.95","1,339.30","1,338.95","1,341.72","1,534.50","777.90",4655491,"6,246,355,569.25",139045
"25-Mar-2022","EQ","1,354.90","1,366.00","1,333.55","1,350.55","1,336.00","1,338.95","1,350.11","1,534.50","688.35",6945744,"9,377,535,055.20",153608
"24-Mar-2022","EQ","1,330.95","1,359.50","1,325.95","1,331.00","1,346.95","1,350.55","1,348.57","1,534.50","688.35",9460527,"12,758,222,562.20",208902
"23-Mar-2022","EQ","1,324.00","1,347.80","1,292.35","1,302.00","1,328.55","1,331.00","1,321.71","1,534.50","688.35",13055238,"17,255,295,796.55",259263
"22-Mar-2022","EQ","1,320.00","1,330.00","1,288.05","1,302.95","1,308.00","1,302.00","1,308.02","1,534.50","688.35",8179588,"10,699,083,341.20",179422
"21-Mar-2022","EQ","1,308.00","1,334.00","1,294.50","1,303.45","1,296.00","1,302.95","1,318.78","1,534.50","688.35",8422763,"11,107,780,248.70",183002
"17-Mar-2022","EQ","1,275.00","1,317.80","1,271.10","1,265.25","1,300.05","1,303.45","1,297.78","1,534.50","681.25",10623976,"13,787,547,257.25",211990
"16-Mar-2022","EQ","1,245.00","1,271.20","1,240.20","1,233.75","1,262.00","1,265.25","1,258.54","1,534.50","681.25",6302451,"7,931,873,085.60",162595
"15-Mar-2022","EQ","1,291.80","1,293.00","1,228.00","1,297.00","1,229.05","1,233.75","1,251.97","1,534.50","681.25",9614313,"12,036,820,173.55",289968
"14-Mar-2022","EQ","1,305.00","1,311.70","1,277.70","1,301.70","1,298.60","1,297.00","1,293.34","1,534.50","681.25",5278082,"6,826,343,839.50",155247
"11-Mar-2022","EQ","1,315.00","1,339.90","1,296.20","1,308.70","1,298.50","1,301.70","1,316.20","1,534.50","681.25",11882299,"15,639,524,482.95",283313
"10-Mar-2022","EQ","1,257.85","1,313.80","1,241.00","1,255.35","1,309.35","1,308.70","1,280.13","1,534.50","681.25",13674062,"17,504,564,980.75",288992
"09-Mar-2022","EQ","1,273.90","1,276.80","1,248.60","1,269.50","1,255.55","1,255.35","1,260.29","1,534.50","681.25",6934888,"8,739,970,128.45",180250
"08-Mar-2022","EQ","1,293.00","1,294.00","1,244.00","1,291.90","1,265.90","1,269.50","1,263.11","1,534.50","681.25",9107822,"11,504,186,252.60",248719
"07-Mar-2022","EQ","1,275.90","1,301.80","1,264.00","1,277.10","1,293.00","1,291.90","1,279.85","1,534.50","681.25",11040001,"14,129,580,242.05",289960
"04-Mar-2022","EQ","1,302.40","1,319.85","1,273.00","1,303.30","1,277.00","1,277.10","1,297.98","1,534.50","681.25",16282923,"21,134,984,241.95",498851
"03-Mar-2022","EQ","1,306.00","1,328.65","1,293.65","1,289.35","1,303.00","1,303.30","1,309.97","1,534.50","681.25",17450338,"22,859,407,692.45",528049
"02-Mar-2022","EQ","1,220.75","1,299.60","1,218.55","1,220.75","1,288.75","1,289.35","1,280.64","1,534.50","681.25",24847532,"31,820,691,227.60",612717
"28-Feb-2022","EQ","1,134.00","1,225.00","1,129.20","1,145.35","1,217.90","1,220.75","1,196.83","1,534.50","681.25",17605446,"21,070,773,518.25",408543
"25-Feb-2022","EQ","1,097.70","1,150.70","1,095.60","1,074.00","1,144.95","1,145.35","1,136.16","1,534.50","670.85",9212886,"10,467,347,648.45",226899
